"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Pull","7 Apr 2024, 04:07","7 Apr 2024, 05:18","","Concentration Curl",,"",2,"normal",17,8,,,
"Push","3 Apr 2024, 05:02","3 Apr 2024, 06:09","","Incline Bench Press (Dumbbell)",,"",0,"normal",40,8,,,8.5
"Push","3 Apr 2024, 05:02","3 Apr 2024, 06:09","","Incline Bench Press (Dumbbell)",,"",1,"normal",36,12,,,9
"Push","3 Apr 2024, 05:02","3 Apr 2024, 06:09","","Incline Bench Press (Dumbbell)",,"",2,"normal",36,10,,,9
"Push","3 Apr 2024, 05:02","3 Apr 2024, 06:09","","Cable Kickback",,"",0,"normal",16,20,,,
"Push","3 Apr 2024, 05:02","3 Apr 2024, 06:09","","Cable Kickback",,"",1,"normal",16,20,,,
"Push","3 Apr 2024, 05:02","3 Apr 2024, 06:09","","Cable Kickback",,"",2,"normal",16,20,,,
"Push","3 Apr 2024, 05:02","3 Apr 2024, 06:09","","Bench Press (Dumbbell)",,"",0,"normal",40,10,,,
"Push","3 Apr 2024, 05:02","3 Apr 2024, 06:09","","Bench Press (Dumbbell)",,"",1,"normal",40,10,,,
"Push","3 Apr 2024, 05:02","3 Apr 2024, 06:09","","Bench Press (Dumbbell)",,"",2,"normal",40,10,,,
"Push","3 Apr 2024, 05:02","3 Apr 2024, 06:09","","Chest Fly (Dumbbell)",,"",0,"normal",16,12,,,
"Push","3 Apr 2024, 05:02","3 Apr 2024, 06:09","","Chest Fly (Dumbbell)",,"",1,"normal",16,12,,,
"Push","3 Apr 2024, 05:02","3 Apr 2024, 06:09","","Chest Fly (Dumbbell)",,"",2,"normal",16,12,,,
"Push","3 Apr 2024, 05:02","3 Apr 2024, 06:09","","Overhead Press (Dumbbell)",,"",0,"normal",30,10,,,
"Push","3 Apr 2024, 05:02","3 Apr 2024, 06:09","","Overhead Press (Dumbbell)",,"",1,"normal",30,10,,,
"Push","3 Apr 2024, 05:02","3 Apr 2024, 06:09","","Overhead Press (Dumbbell)",,"",2,"normal",30,9,,,
"Push","3 Apr 2024, 05:02","3 Apr 2024, 06:09","","Lateral Raise (Dumbbell)",,"",0,"normal",16,15,,,
"Push","3 Apr 2024, 05:02","3 Apr 2024, 06:09","","Lateral Raise (Dumbbell)",,"",1,"normal",16,12,,,
"Push","3 Apr 2024, 05:02","3 Apr 2024, 06:09","","Front Raise (Dumbbell)",,"",0,"normal",16,15,,,
"Push","3 Apr 2024, 05:02","3 Apr 2024, 06:09","","Push Up",,"",0,"normal",,20,,,
"Pull","2 Apr 2024, 05:01","2 Apr 2024, 06:19","","Pull Up",,"",0,"normal",,13,,,
"Pull","2 Apr 2024, 05:01","2 Apr 2024, 06:19","","Pull Up",,"",1,"normal",,13,,,
"Pull","2 Apr 2024, 05:01","2 Apr 2024, 06:19","","Pull Up",,"",2,"normal",,12,,,
"Pull","2 Apr 2024, 05:01","2 Apr 2024, 06:19","","Bicep Curl (Dumbbell)",,"",0,"normal",26,12,,,
"Pull","2 Apr 2024, 05:01","2 Apr 2024, 06:19","","Bicep Curl (Dumbbell)",,"",1,"normal",26,10,,,
"Pull","2 Apr 2024, 05:01","2 Apr 2024, 06:19","","Bicep Curl (Dumbbell)",,"",2,"normal",26,10,,,
"Pull","2 Apr 2024, 05:01","2 Apr 2024, 06:19","","Bent Over Row (Barbell)",,"",0,"normal",40,12,,,
"Pull","2 Apr 2024, 05:01","2 Apr 2024, 06:19","","Bent Over Row (Barbell)",,"",1,"normal",40,12,,,
"Pull","2 Apr 2024, 05:01","2 Apr 2024, 06:19","","Bent Over Row (Barbell)",,"",2,"normal",40,12,,,
"Pull","2 Apr 2024, 05:01","2 Apr 2024, 06:19","","Hammer Curl (Dumbbell)",,"",0,"normal",26,12,,,
"Pull","2 Apr 2024, 05:01","2 Apr 2024, 06:19","","Hammer Curl (Dumbbell)",,"",1,"normal",26,12,,,
"Pull","2 Apr 2024, 05:01","2 Apr 2024, 06:19","","Hammer Curl (Dumbbell)",,"",2,"normal",26,12,,,
"Pull","2 Apr 2024, 05:01","2 Apr 2024, 06:19","","Dumbbell Row",,"",0,"normal",20,15,,,
"Pull","2 Apr 2024, 05:01","2 Apr 2024, 06:19","","Dumbbell Row",,"",1,"normal",20,12,,,
"Pull","2 Apr 2024, 05:01","2 Apr 2024, 06:19","","Dumbbell Row",,"",2,"normal",20,12,,,
"Pull","2 Apr 2024, 05:01","2 Apr 2024, 06:19","","Concentration Curl",,"",0,"normal",17,10,,,
"Pull","2 Apr 2024, 05:01","2 Apr 2024, 06:19","","Concentration Curl",,"",1,"normal",17,8,,,
"Pull","2 Apr 2024, 05:01","2 Apr 2024, 06:19","","Concentration Curl",,"",2,"normal",17,8,,,
"Pull","2 Apr 2024, 05:01","2 Apr 2024, 06:19","","Chest Supported Reverse Fly (Dumbbell)",,"",0,"normal",16,20,,,
"Pull","2 Apr 2024, 05:01","2 Apr 2024, 06:19","","Chest Supported Reverse Fly (Dumbbell)",,"",1,"normal",16,20,,,
"Push","1 Apr 2024, 05:07","1 Apr 2024, 06:09","","Incline Bench Press (Dumbbell)",,"",0,"normal",34,8,,,
"Push","1 Apr 2024, 05:07","1 Apr 2024, 06:09","","Incline Bench Press (Dumbbell)",,"",1,"normal",34,8,,,
"Push","1 Apr 2024, 05:07","1 Apr 2024, 06:09","","Incline Bench Press (Dumbbell)",,"",2,"normal",34,6,,,
"Push","1 Apr 2024, 05:07","1 Apr 2024, 06:09","","Cable Kickback",,"",0,"normal",16,20,,,
"Push","1 Apr 2024, 05:07","1 Apr 2024, 06:09","","Cable Kickback",,"",1,"normal",16,20,,,
"Push","1 Apr 2024, 05:07","1 Apr 2024, 06:09","","Cable Kickback",,"",2,"normal",16,20,,,
"Push","1 Apr 2024, 05:07","1 Apr 2024, 06:09","","Bench Press (Dumbbell)",,"",0,"normal",40,10,,,
"Push","1 Apr 2024, 05:07","1 Apr 2024, 06:09","","Bench Press (Dumbbell)",,"",1,"normal",40,10,,,
"Push","1 Apr 2024, 05:07","1 Apr 2024, 06:09","","Bench Press (Dumbbell)",,"",2,"normal",36,12,,,
"Push","1 Apr 2024, 05:07","1 Apr 2024, 06:09","","Hex Press",,"",0,"normal",26,16,,,
"Push","1 Apr 2024, 05:07","1 Apr 2024, 06:09","","Hex Press",,"",1,"normal",26,16,,,
"Push","1 Apr 2024, 05:07","1 Apr 2024, 06:09","","Hex Press",,"",2,"normal",26,16,,,
"Push","1 Apr 2024, 05:07","1 Apr 2024, 06:09","","Overhead Press (Dumbbell)",,"",0,"normal",30,10,,,
"Push","1 Apr 2024, 05:07","1 Apr 2024, 06:09","","Overhead Press (Dumbbell)",,"",1,"normal",30,9,,,
"Push","1 Apr 2024, 05:07","1 Apr 2024, 06:09","","Overhead Press (Dumbbell)",,"",2,"normal",26,7,,,
"Push","1 Apr 2024, 05:07","1 Apr 2024, 06:09","","Lateral Raise (Dumbbell)",,"",0,"normal",16,12,,,
"Push","1 Apr 2024, 05:07","1 Apr 2024, 06:09","","Lateral Raise (Dumbbell)",,"",1,"normal",16,12,,,
"Core/forearms","31 Mar 2024, 05:01","31 Mar 2024, 06:07","first sets of forearm curls with terrible form","Hanging Knee Raise",,"",0,"normal",,10,,,
"Core/forearms","31 Mar 2024, 05:01","31 Mar 2024, 06:07","first sets of forearm curls with terrible form","Hanging Knee Raise",,"",1,"normal",,10,,,
"Core/forearms","31 Mar 2024, 05:01","31 Mar 2024, 06:07","first sets of forearm curls with terrible form","Hanging Knee Raise",,"",2,"normal",,10,,,
"Core/forearms","31 Mar 2024, 05:01","31 Mar 2024, 06:07","first sets of forearm curls with terrible form","Hanging Knee Raise",,"",3,"normal",,10,,,
"Core/forearms","31 Mar 2024, 05:01","31 Mar 2024, 06:07","first sets of forearm curls with terrible form","Squat (Barbell)",,"",0,"normal",36,10,,,
"Core/forearms","31 Mar 2024, 05:01","31 Mar 2024, 06:07","first sets of forearm curls with terrible form","Decline Crunch (Weighted)",,"",0,"normal",20,12,,,
"Core/forearms","31 Mar 2024, 05:01","31 Mar 2024, 06:07","first sets of forearm curls with terrible form","Decline Crunch (Weighted)",,"",1,"normal",20,12,,,
"Core/forearms","31 Mar 2024, 05:01","31 Mar 2024, 06:07","first sets of forearm curls with terrible form","Decline Crunch (Weighted)",,"",2,"normal",17,12,,,
"Core/forearms","31 Mar 2024, 05:01","31 Mar 2024, 06:07","first sets of forearm curls with terrible form","Seated Palms Up Wrist Curl",,"",0,"normal",17,15,,,
"Core/forearms","31 Mar 2024, 05:01","31 Mar 2024, 06:07","first sets of forearm curls with terrible form","Seated Palms Up Wrist Curl",,"",1,"normal",17,12,,,
"Core/forearms","31 Mar 2024, 05:01","31 Mar 2024, 06:07","first sets of forearm curls with terrible form","Seated Palms Up Wrist Curl",,"",2,"normal",8,15,,,
"Pull","30 Mar 2024, 04:59","30 Mar 2024, 06:17","","Pull Up (Weighted)",,"",0,"normal",10,8,,,
"Pull","30 Mar 2024, 04:59","30 Mar 2024, 06:17","","Pull Up (Weighted)",,"",1,"normal",10,8,,,
"Pull","30 Mar 2024, 04:59","30 Mar 2024, 06:17","","Pull Up (Weighted)",,"",2,"normal",10,8,,,
"Pull","30 Mar 2024, 04:59","30 Mar 2024, 06:17","","Bicep Curl (Dumbbell)",,"",0,"normal",26,12,,,
"Pull","30 Mar 2024, 04:59","30 Mar 2024, 06:17","","Bicep Curl (Dumbbell)",,"",1,"normal",26,10,,,
"Pull","30 Mar 2024, 04:59","30 Mar 2024, 06:17","","Bicep Curl (Dumbbell)",,"",2,"normal",26,10,,,
"Pull","30 Mar 2024, 04:59","30 Mar 2024, 06:17","","Bent Over Row (Barbell)",,"",0,"normal",40,12,,,
"Pull","30 Mar 2024, 04:59","30 Mar 2024, 06:17","","Bent Over Row (Barbell)",,"",1,"normal",40,12,,,
"Pull","30 Mar 2024, 04:59","30 Mar 2024, 06:17","","Bent Over Row (Barbell)",,"",2,"normal",40,12,,,
"Pull","30 Mar 2024, 04:59","30 Mar 2024, 06:17","","Hammer Curl (Dumbbell)",,"",0,"normal",26,12,,,
"Pull","30 Mar 2024, 04:59","30 Mar 2024, 06:17","","Hammer Curl (Dumbbell)",,"",1,"normal",26,12,,,
"Pull","30 Mar 2024, 04:59","30 Mar 2024, 06:17","","Hammer Curl (Dumbbell)",,"",2,"normal",26,12,,,
"Pull","30 Mar 2024, 04:59","30 Mar 2024, 06:17","","Dumbbell Row",,"",0,"normal",20,15,,,
"Pull","30 Mar 2024, 04:59","30 Mar 2024, 06:17","","Dumbbell Row",,"",1,"normal",20,12,,,
"Pull","30 Mar 2024, 04:59","30 Mar 2024, 06:17","","Dumbbell Row",,"",2,"normal",20,12,,,
"Pull","30 Mar 2024, 04:59","30 Mar 2024, 06:17","","Concentration Curl",,"",0,"normal",17,8,,,
"Pull","30 Mar 2024, 04:59","30 Mar 2024, 06:17","","Concentration Curl",,"",1,"normal",17,8,,,
"Pull","30 Mar 2024, 04:59","30 Mar 2024, 06:17","","Concentration Curl",,"",2,"normal",17,8,,,
"Pull","30 Mar 2024, 04:59","30 Mar 2024, 06:17","","Chest Supported Reverse Fly (Dumbbell)",,"",0,"normal",16,20,,,
"Pull","30 Mar 2024, 04:59","30 Mar 2024, 06:17","","Chest Supported Reverse Fly (Dumbbell)",,"",1,"normal",16,20,,,
"Pull","30 Mar 2024, 04:59","30 Mar 2024, 06:17","","Seated Palms Up Wrist Curl",,"",0,"normal",17,15,,,
"Pull","30 Mar 2024, 04:59","30 Mar 2024, 06:17","","Seated Palms Up Wrist Curl",,"",1,"normal",17,15,,,
"Push","29 Mar 2024, 05:15","29 Mar 2024, 06:21","","Incline Bench Press (Dumbbell)",,"",0,"normal",40,8,,,9.5
"Push","29 Mar 2024, 05:15","29 Mar 2024, 06:21","","Incline Bench Press (Dumbbell)",,"",1,"normal",40,8,,,9
"Push","29 Mar 2024, 05:15","29 Mar 2024, 06:21","","Incline Bench Press (Dumbbell)",,"",2,"normal",40,7,,,
"Push","29 Mar 2024, 05:15","29 Mar 2024, 06:21","","Cable Kickback",,"",0,"normal",8,20,,,
"Push","29 Mar 2024, 05:15","29 Mar 2024, 06:21","","Cable Kickback",,"",1,"normal",8,20,,,
"Push","29 Mar 2024, 05:15","29 Mar 2024, 06:21","","Cable Kickback",,"",2,"normal",8,18,,,
"Push","29 Mar 2024, 05:15","29 Mar 2024, 06:21","","Bench Press (Dumbbell)",,"",0,"normal",40,10,,,
"Push","29 Mar 2024, 05:15","29 Mar 2024, 06:21","","Bench Press (Dumbbell)",,"",1,"normal",40,10,,,
"Push","29 Mar 2024, 05:15","29 Mar 2024, 06:21","","Bench Press (Dumbbell)",,"",2,"normal",40,10,,,
"Push","29 Mar 2024, 05:15","29 Mar 2024, 06:21","","Hex Press",,"",0,"normal",26,20,,,
"Push","29 Mar 2024, 05:15","29 Mar 2024, 06:21","","Hex Press",,"",1,"normal",26,20,,,
"Push","29 Mar 2024, 05:15","29 Mar 2024, 06:21","","Hex Press",,"",2,"normal",26,20,,,
"Push","29 Mar 2024, 05:15","29 Mar 2024, 06:21","","Overhead Press (Dumbbell)",,"",0,"normal",30,10,,,
"Push","29 Mar 2024, 05:15","29 Mar 2024, 06:21","","Overhead Press (Dumbbell)",,"",1,"normal",30,8,,,
"Push","29 Mar 2024, 05:15","29 Mar 2024, 06:21","","Overhead Press (Dumbbell)",,"",2,"normal",26,7,,,
"Push","29 Mar 2024, 05:15","29 Mar 2024, 06:21","","Lateral Raise (Dumbbell)",,"",0,"normal",16,15,,,
"Push","29 Mar 2024, 05:15","29 Mar 2024, 06:21","","Lateral Raise (Dumbbell)",,"",1,"normal",16,15,,,
"Push","29 Mar 2024, 05:15","29 Mar 2024, 06:21","","Front Raise (Dumbbell)",,"",0,"normal",16,15,,,
"Pull","27 Mar 2024, 05:10","27 Mar 2024, 06:26","","Pull Up (Weighted)",,"",0,"normal",10,10,,,
"Pull","27 Mar 2024, 05:10","27 Mar 2024, 06:26","","Pull Up (Weighted)",,"",1,"normal",10,9,,,
"Pull","27 Mar 2024, 05:10","27 Mar 2024, 06:26","","Pull Up (Weighted)",,"",2,"normal",,12,,,
"Pull","27 Mar 2024, 05:10","27 Mar 2024, 06:26","","Bicep Curl (Dumbbell)",,"",0,"normal",26,12,,,
"Pull","27 Mar 2024, 05:10","27 Mar 2024, 06:26","","Bicep Curl (Dumbbell)",,"",1,"normal",26,10,,,
"Pull","27 Mar 2024, 05:10","27 Mar 2024, 06:26","","Bicep Curl (Dumbbell)",,"",2,"normal",26,10,,,
"Pull","27 Mar 2024, 05:10","27 Mar 2024, 06:26","","Bent Over Row (Barbell)",,"",0,"normal",40,12,,,
"Pull","27 Mar 2024, 05:10","27 Mar 2024, 06:26","","Bent Over Row (Barbell)",,"",1,"normal",40,12,,,
"Pull","27 Mar 2024, 05:10","27 Mar 2024, 06:26","","Bent Over Row (Barbell)",,"",2,"normal",40,10,,,
"Pull","27 Mar 2024, 05:10","27 Mar 2024, 06:26","","Hammer Curl (Dumbbell)",,"",0,"normal",26,12,,,
"Pull","27 Mar 2024, 05:10","27 Mar 2024, 06:26","","Hammer Curl (Dumbbell)",,"",1,"normal",26,12,,,
"Pull","27 Mar 2024, 05:10","27 Mar 2024, 06:26","","Hammer Curl (Dumbbell)",,"",2,"normal",26,12,,,
"Pull","27 Mar 2024, 05:10","27 Mar 2024, 06:26","","Dumbbell Row",,"",0,"normal",20,15,,,
"Pull","27 Mar 2024, 05:10","27 Mar 2024, 06:26","","Dumbbell Row",,"",1,"normal",20,12,,,
"Pull","27 Mar 2024, 05:10","27 Mar 2024, 06:26","","Dumbbell Row",,"",2,"normal",20,12,,,
"Pull","27 Mar 2024, 05:10","27 Mar 2024, 06:26","","Concentration Curl",,"",0,"normal",17,8,,,
"Pull","27 Mar 2024, 05:10","27 Mar 2024, 06:26","","Concentration Curl",,"",1,"normal",17,10,,,
"Pull","27 Mar 2024, 05:10","27 Mar 2024, 06:26","","Concentration Curl",,"",2,"normal",17,8,,,
"Pull","27 Mar 2024, 05:10","27 Mar 2024, 06:26","","Chest Supported Reverse Fly (Dumbbell)",,"",0,"normal",16,20,,,
"Pull","27 Mar 2024, 05:10","27 Mar 2024, 06:26","","Chest Supported Reverse Fly (Dumbbell)",,"",1,"normal",16,20,,,
"Push","26 Mar 2024, 05:05","26 Mar 2024, 06:15","","Incline Bench Press (Dumbbell)",,"",0,"normal",34,12,,,8.5
"Push","26 Mar 2024, 05:05","26 Mar 2024, 06:15","","Incline Bench Press (Dumbbell)",,"",1,"normal",34,12,,,9
"Push","26 Mar 2024, 05:05","26 Mar 2024, 06:15","","Bench Dip",,"",0,"normal",,25,,,
"Push","26 Mar 2024, 05:05","26 Mar 2024, 06:15","","Bench Dip",,"",1,"normal",,20,,,
"Push","26 Mar 2024, 05:05","26 Mar 2024, 06:15","","Bench Dip",,"",2,"normal",,20,,,
"Push","26 Mar 2024, 05:05","26 Mar 2024, 06:15","","Bench Press (Dumbbell)",,"",0,"normal",34,12,,,
"Push","26 Mar 2024, 05:05","26 Mar 2024, 06:15","","Bench Press (Dumbbell)",,"",1,"normal",34,12,,,
"Push","26 Mar 2024, 05:05","26 Mar 2024, 06:15","","Bench Press (Dumbbell)",,"",2,"normal",34,12,,,
"Push","26 Mar 2024, 05:05","26 Mar 2024, 06:15","","Hex Press",,"Switched weight to 26 cuz to much chest involvement with heavier weight",0,"normal",26,16,,,
"Push","26 Mar 2024, 05:05","26 Mar 2024, 06:15","","Hex Press",,"Switched weight to 26 cuz to much chest involvement with heavier weight",1,"normal",26,16,,,
"Push","26 Mar 2024, 05:05","26 Mar 2024, 06:15","","Hex Press",,"Switched weight to 26 cuz to much chest involvement with heavier weight",2,"normal",26,16,,,
"Push","26 Mar 2024, 05:05","26 Mar 2024, 06:15","","Overhead Press (Dumbbell)",,"",0,"normal",26,12,,,
"Push","26 Mar 2024, 05:05","26 Mar 2024, 06:15","","Overhead Press (Dumbbell)",,"",1,"normal",26,12,,,
"Push","26 Mar 2024, 05:05","26 Mar 2024, 06:15","","Overhead Press (Dumbbell)",,"",2,"normal",26,10,,,
"Push","26 Mar 2024, 05:05","26 Mar 2024, 06:15","","Push Up",,"",0,"normal",,15,,,
"Push","26 Mar 2024, 05:05","26 Mar 2024, 06:15","","Push Up",,"",1,"normal",,15,,,
"Push","26 Mar 2024, 05:05","26 Mar 2024, 06:15","","Push Up",,"",2,"normal",,15,,,
"Push","26 Mar 2024, 05:05","26 Mar 2024, 06:15","","Lateral Raise (Dumbbell)",,"",0,"normal",16,12,,,
"Push","26 Mar 2024, 05:05","26 Mar 2024, 06:15","","Lateral Raise (Dumbbell)",,"",1,"normal",16,12,,,
"Push","26 Mar 2024, 05:05","26 Mar 2024, 06:15","","Front Raise (Dumbbell)",,"",0,"normal",16,15,,,
"Pull","24 Mar 2024, 05:02","24 Mar 2024, 06:26","","Pull Up",,"",0,"normal",,15,,,
"Pull","24 Mar 2024, 05:02","24 Mar 2024, 06:26","","Pull Up",,"",1,"normal",,15,,,
"Pull","24 Mar 2024, 05:02","24 Mar 2024, 06:26","","Pull Up",,"",2,"normal",,11,,,
"Pull","24 Mar 2024, 05:02","24 Mar 2024, 06:26","","Bicep Curl (Dumbbell)",,"",0,"normal",26,12,,,
"Pull","24 Mar 2024, 05:02","24 Mar 2024, 06:26","","Bicep Curl (Dumbbell)",,"",1,"normal",26,10,,,
"Pull","24 Mar 2024, 05:02","24 Mar 2024, 06:26","","Bicep Curl (Dumbbell)",,"",2,"normal",26,10,,,
"Pull","24 Mar 2024, 05:02","24 Mar 2024, 06:26","","Bent Over Row (Barbell)",,"",0,"normal",40,10,,,
"Pull","24 Mar 2024, 05:02","24 Mar 2024, 06:26","","Bent Over Row (Barbell)",,"",1,"normal",40,10,,,
"Pull","24 Mar 2024, 05:02","24 Mar 2024, 06:26","","Bent Over Row (Barbell)",,"",2,"normal",40,10,,,
"Pull","24 Mar 2024, 05:02","24 Mar 2024, 06:26","","Hammer Curl (Dumbbell)",,"",0,"normal",26,12,,,
"Pull","24 Mar 2024, 05:02","24 Mar 2024, 06:26","","Hammer Curl (Dumbbell)",,"",1,"normal",26,12,,,
"Pull","24 Mar 2024, 05:02","24 Mar 2024, 06:26","","Hammer Curl (Dumbbell)",,"",2,"normal",26,10,,,
"Pull","24 Mar 2024, 05:02","24 Mar 2024, 06:26","","Dumbbell Row",,"",0,"normal",20,12,,,
"Pull","24 Mar 2024, 05:02","24 Mar 2024, 06:26","","Dumbbell Row",,"",1,"normal",20,12,,,
"Pull","24 Mar 2024, 05:02","24 Mar 2024, 06:26","","Dumbbell Row",,"",2,"normal",20,12,,,
"Pull","24 Mar 2024, 05:02","24 Mar 2024, 06:26","","Concentration Curl",,"",0,"normal",17,8,,,
"Pull","24 Mar 2024, 05:02","24 Mar 2024, 06:26","","Concentration Curl",,"",1,"normal",17,8,,,
"Pull","24 Mar 2024, 05:02","24 Mar 2024, 06:26","","Concentration Curl",,"",2,"normal",17,8,,,
"Pull","24 Mar 2024, 05:02","24 Mar 2024, 06:26","","Chest Supported Reverse Fly (Dumbbell)",,"",0,"normal",16,20,,,
"Pull","24 Mar 2024, 05:02","24 Mar 2024, 06:26","","Chest Supported Reverse Fly (Dumbbell)",,"",1,"normal",16,20,,,
"Push","22 Mar 2024, 05:04","22 Mar 2024, 06:15","","Incline Bench Press (Dumbbell)",,"",0,"normal",34,12,,,8.5
"Push","22 Mar 2024, 05:04","22 Mar 2024, 06:15","","Incline Bench Press (Dumbbell)",,"",1,"normal",34,12,,,9
"Push","22 Mar 2024, 05:04","22 Mar 2024, 06:15","","Incline Bench Press (Dumbbell)",,"",2,"normal",34,11,,,10
"Push","22 Mar 2024, 05:04","22 Mar 2024, 06:15","","Hex Press",,"",0,"normal",34,11,,,
"Push","22 Mar 2024, 05:04","22 Mar 2024, 06:15","","Hex Press",,"",1,"normal",34,11,,,
"Push","22 Mar 2024, 05:04","22 Mar 2024, 06:15","","Hex Press",,"",2,"normal",34,11,,,
"Push","22 Mar 2024, 05:04","22 Mar 2024, 06:15","","Bench Press (Dumbbell)",,"",0,"normal",34,11,,,
"Push","22 Mar 2024, 05:04","22 Mar 2024, 06:15","","Bench Press (Dumbbell)",,"",1,"normal",34,12,,,
"Push","22 Mar 2024, 05:04","22 Mar 2024, 06:15","","Bench Press (Dumbbell)",,"",2,"normal",34,12,,,
"Push","22 Mar 2024, 05:04","22 Mar 2024, 06:15","","Bench Dip",,"",0,"normal",,25,,,
"Push","22 Mar 2024, 05:04","22 Mar 2024, 06:15","","Bench Dip",,"",1,"normal",,20,,,
"Push","22 Mar 2024, 05:04","22 Mar 2024, 06:15","","Bench Dip",,"",2,"normal",,20,,,
"Push","22 Mar 2024, 05:04","22 Mar 2024, 06:15","","Overhead Press (Dumbbell)",,"",0,"normal",26,12,,,
"Push","22 Mar 2024, 05:04","22 Mar 2024, 06:15","","Overhead Press (Dumbbell)",,"",1,"normal",26,12,,,
"Push","22 Mar 2024, 05:04","22 Mar 2024, 06:15","","Overhead Press (Dumbbell)",,"",2,"normal",26,11,,,
"Push","22 Mar 2024, 05:04","22 Mar 2024, 06:15","","Push Up",,"",0,"normal",,15,,,
"Push","22 Mar 2024, 05:04","22 Mar 2024, 06:15","","Push Up",,"",1,"normal",,15,,,
"Push","22 Mar 2024, 05:04","22 Mar 2024, 06:15","","Push Up",,"",2,"normal",,15,,,
"Push","22 Mar 2024, 05:04","22 Mar 2024, 06:15","","Lateral Raise (Dumbbell)",,"",0,"normal",16,12,,,
"Push","22 Mar 2024, 05:04","22 Mar 2024, 06:15","","Lateral Raise (Dumbbell)",,"",1,"normal",16,12,,,
"Push","22 Mar 2024, 05:04","22 Mar 2024, 06:15","","Front Raise (Dumbbell)",,"",0,"normal",16,15,,,
"Pull","21 Mar 2024, 05:05","21 Mar 2024, 06:20","","Pull Up",,"",0,"normal",,15,,,
"Pull","21 Mar 2024, 05:05","21 Mar 2024, 06:20","","Pull Up",,"",1,"normal",,15,,,
"Pull","21 Mar 2024, 05:05","21 Mar 2024, 06:20","","Pull Up",,"",2,"normal",,11,,,
"Pull","21 Mar 2024, 05:05","21 Mar 2024, 06:20","","Bicep Curl (Dumbbell)",,"",0,"normal",26,12,,,
"Pull","21 Mar 2024, 05:05","21 Mar 2024, 06:20","","Bicep Curl (Dumbbell)",,"",1,"normal",26,10,,,
"Pull","21 Mar 2024, 05:05","21 Mar 2024, 06:20","","Bicep Curl (Dumbbell)",,"",2,"normal",26,10,,,
"Pull","21 Mar 2024, 05:05","21 Mar 2024, 06:20","","Bent Over Row (Barbell)",,"",0,"normal",34,15,,,
"Pull","21 Mar 2024, 05:05","21 Mar 2024, 06:20","","Bent Over Row (Barbell)",,"",1,"normal",34,15,,,
"Pull","21 Mar 2024, 05:05","21 Mar 2024, 06:20","","Bent Over Row (Barbell)",,"",2,"normal",34,15,,,
"Pull","21 Mar 2024, 05:05","21 Mar 2024, 06:20","","Hammer Curl (Dumbbell)",,"",0,"normal",26,12,,,
"Pull","21 Mar 2024, 05:05","21 Mar 2024, 06:20","","Hammer Curl (Dumbbell)",,"",1,"normal",26,12,,,
"Pull","21 Mar 2024, 05:05","21 Mar 2024, 06:20","","Hammer Curl (Dumbbell)",,"",2,"normal",26,12,,,
"Pull","21 Mar 2024, 05:05","21 Mar 2024, 06:20","","Dumbbell Row",,"",0,"normal",17,20,,,
"Pull","21 Mar 2024, 05:05","21 Mar 2024, 06:20","","Dumbbell Row",,"",1,"normal",17,20,,,
"Pull","21 Mar 2024, 05:05","21 Mar 2024, 06:20","","Dumbbell Row",,"",2,"normal",17,20,,,
"Pull","21 Mar 2024, 05:05","21 Mar 2024, 06:20","","Concentration Curl",,"",0,"normal",17,8,,,
"Pull","21 Mar 2024, 05:05","21 Mar 2024, 06:20","","Concentration Curl",,"",1,"normal",17,8,,,
"Pull","21 Mar 2024, 05:05","21 Mar 2024, 06:20","","Concentration Curl",,"",2,"normal",17,8,,,
"Push","19 Mar 2024, 05:09","19 Mar 2024, 06:18","","Incline Bench Press (Dumbbell)",,"",0,"normal",34,12,,,9
"Push","19 Mar 2024, 05:09","19 Mar 2024, 06:18","","Incline Bench Press (Dumbbell)",,"",1,"normal",34,12,,,9.5
"Push","19 Mar 2024, 05:09","19 Mar 2024, 06:18","","Incline Bench Press (Dumbbell)",,"",2,"normal",34,10,,,10
"Push","19 Mar 2024, 05:09","19 Mar 2024, 06:18","","Bench Dip",,"",0,"normal",,25,,,
"Push","19 Mar 2024, 05:09","19 Mar 2024, 06:18","","Bench Dip",,"",1,"normal",,20,,,
"Push","19 Mar 2024, 05:09","19 Mar 2024, 06:18","","Bench Dip",,"",2,"normal",,20,,,
"Push","19 Mar 2024, 05:09","19 Mar 2024, 06:18","","Bench Press (Dumbbell)",,"",0,"normal",34,12,,,
"Push","19 Mar 2024, 05:09","19 Mar 2024, 06:18","","Bench Press (Dumbbell)",,"",1,"normal",34,12,,,
"Push","19 Mar 2024, 05:09","19 Mar 2024, 06:18","","Bench Press (Dumbbell)",,"",2,"normal",34,11,,,
"Push","19 Mar 2024, 05:09","19 Mar 2024, 06:18","","Hex Press",,"",0,"normal",26,15,,,
"Push","19 Mar 2024, 05:09","19 Mar 2024, 06:18","","Hex Press",,"",1,"normal",26,13,,,
